id	entrypoint	group	topic	op	canonical_path	surface	stability	layer	hidden	summary
yai.memory.session_detach	run	memory	memory	session_detach	run memory session_detach	plumbing	experimental	knowledge	False	memory detach operation on session with deterministic contract and traceable outputs.
yai.memory.session_embed	run	memory	memory	session_embed	run memory session_embed	plumbing	experimental	knowledge	False	memory embed operation on session with deterministic contract and traceable outputs.
yai.memory.session_graph	run	memory	memory	session_graph	run memory session_graph	plumbing	experimental	knowledge	False	memory graph operation on session with deterministic contract and traceable outputs.
yai.memory.session_index	run	memory	memory	session_index	run memory session_index	plumbing	experimental	knowledge	False	memory index operation on session with deterministic contract and traceable outputs.
yai.memory.session_link	run	memory	memory	session_link	run memory session_link	plumbing	experimental	knowledge	False	memory link operation on session with deterministic contract and traceable outputs.
yai.memory.session_prune	run	memory	memory	session_prune	run memory session_prune	plumbing	experimental	knowledge	False	memory prune operation on session with deterministic contract and traceable outputs.
yai.memory.session_query	run	memory	memory	session_query	run memory session_query	plumbing	experimental	knowledge	False	memory query operation on session with deterministic contract and traceable outputs.
yai.memory.session_reload	run	memory	memory	session_reload	run memory session_reload	plumbing	experimental	knowledge	False	memory reload operation on session with deterministic contract and traceable outputs.
yai.memory.session_repair	run	memory	memory	session_repair	run memory session_repair	plumbing	experimental	knowledge	False	memory repair operation on session with deterministic contract and traceable outputs.
yai.memory.session_restore	run	memory	memory	session_restore	run memory session_restore	plumbing	experimental	knowledge	False	memory restore operation on session with deterministic contract and traceable outputs.
yai.memory.session_status	run	memory	memory	session_status	run memory session_status	plumbing	experimental	knowledge	False	memory status operation on session with deterministic contract and traceable outputs.
yai.memory.session_sync	run	memory	memory	session_sync	run memory session_sync	plumbing	experimental	knowledge	False	memory sync operation on session with deterministic contract and traceable outputs.
yai.memory.session_tag	run	memory	memory	session_tag	run memory session_tag	plumbing	experimental	knowledge	False	memory tag operation on session with deterministic contract and traceable outputs.
yai.memory.session_trace	run	memory	memory	session_trace	run memory session_trace	plumbing	experimental	knowledge	False	memory trace operation on session with deterministic contract and traceable outputs.
yai.memory.session_unlink	run	memory	memory	session_unlink	run memory session_unlink	plumbing	experimental	knowledge	False	memory unlink operation on session with deterministic contract and traceable outputs.
yai.memory.session_verify	run	memory	memory	session_verify	run memory session_verify	plumbing	experimental	knowledge	False	memory verify operation on session with deterministic contract and traceable outputs.
yai.memory.snapshot_attach	run	memory	memory	snapshot_attach	run memory snapshot_attach	plumbing	experimental	knowledge	False	memory attach operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_audit	run	memory	memory	snapshot_audit	run memory snapshot_audit	plumbing	experimental	knowledge	False	memory audit operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_checkpoint	run	memory	memory	snapshot_checkpoint	run memory snapshot_checkpoint	plumbing	experimental	knowledge	False	memory checkpoint operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_compact	run	memory	memory	snapshot_compact	run memory snapshot_compact	plumbing	experimental	knowledge	False	memory compact operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_detach	run	memory	memory	snapshot_detach	run memory snapshot_detach	plumbing	experimental	knowledge	False	memory detach operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_embed	run	memory	memory	snapshot_embed	run memory snapshot_embed	plumbing	experimental	knowledge	False	memory embed operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_graph	run	memory	memory	snapshot_graph	run memory snapshot_graph	plumbing	experimental	knowledge	False	memory graph operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_index	run	memory	memory	snapshot_index	run memory snapshot_index	plumbing	experimental	knowledge	False	memory index operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_link	run	memory	memory	snapshot_link	run memory snapshot_link	plumbing	experimental	knowledge	False	memory link operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_query	run	memory	memory	snapshot_query	run memory snapshot_query	plumbing	experimental	knowledge	False	memory query operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_reload	run	memory	memory	snapshot_reload	run memory snapshot_reload	plumbing	experimental	knowledge	False	memory reload operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_repair	run	memory	memory	snapshot_repair	run memory snapshot_repair	plumbing	experimental	knowledge	False	memory repair operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_restore	run	memory	memory	snapshot_restore	run memory snapshot_restore	plumbing	experimental	knowledge	False	memory restore operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_status	run	memory	memory	snapshot_status	run memory snapshot_status	plumbing	experimental	knowledge	False	memory status operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_sync	run	memory	memory	snapshot_sync	run memory snapshot_sync	plumbing	experimental	knowledge	False	memory sync operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_trace	run	memory	memory	snapshot_trace	run memory snapshot_trace	plumbing	experimental	knowledge	False	memory trace operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_unlink	run	memory	memory	snapshot_unlink	run memory snapshot_unlink	plumbing	experimental	knowledge	False	memory unlink operation on snapshot with deterministic contract and traceable outputs.
yai.memory.snapshot_verify	run	memory	memory	snapshot_verify	run memory snapshot_verify	plumbing	experimental	knowledge	False	memory verify operation on snapshot with deterministic contract and traceable outputs.
yai.memory.vector_attach	run	memory	memory	vector_attach	run memory vector_attach	plumbing	experimental	knowledge	False	memory attach operation on vector with deterministic contract and traceable outputs.
yai.memory.vector_audit	run	memory	memory	vector_audit	run memory vector_audit	plumbing	experimental	knowledge	False	memory audit operation on vector with deterministic contract and traceable outputs.
yai.memory.vector_checkpoint	run	memory	memory	vector_checkpoint	run memory vector_checkpoint	plumbing	experimental	knowledge	False	memory checkpoint operation on vector with deterministic contract and traceable outputs.
yai.memory.vector_compact	run	memory	memory	vector_compact	run memory vector_compact	plumbing	experimental	knowledge	False	memory compact operation on vector with deterministic contract and traceable outputs.
yai.memory.vector_detach	run	memory	memory	vector_detach	run memory vector_detach	plumbing	experimental	knowledge	False	memory detach operation on vector with deterministic contract and traceable outputs.
yai.memory.vector_embed	run	memory	memory	vector_embed	run memory vector_embed	plumbing	experimental	knowledge	False	memory embed operation on vector with deterministic contract and traceable outputs.
